element_type,xG_per_90,xA_per_90,bps_per_90,form,was_home,FDR,last_minutes_5_match,ict_index,Defensive_Contribution_per_90,xGC_per_90,Saves_per_90,total_points,xG_per_90_L5M,ict_index_per_90,Opponent_xGC_per_90,xG_match,xA_per_90_L5M,is_setpiece_taker,xA_match
1,0.0,0.0,30.0,6.0,0,4,90.0,7.4,0.0,2.71,9.0,8,0.0,7.4,1.5,0.0,0.0,0,0.0
1,0.0,0.03,43.0,8.3333,1,4,90.0,9.8,0.0,3.58,7.0,10,0.0,9.8,1.5,0.0,0.006,0,0.03
1,0.0,0.0,25.0,7.6667,0,4,90.0,5.8,0.0,2.5,7.0,5,0.0,5.8,1.5,0.0,0.006,0,0.0
1,0.0,0.0,16.0,5.6667,1,3,90.0,2.9,0.0,1.45,4.0,2,0.0,2.9,1.5,0.0,0.006,0,0.0
2,0.0,0.0,12.0,1.0,1,3,90.0,0.0,1.8,2.21,0.0,1,0.0,0.0,1.5,0.0,0.0,0,0.0
2,0.0,0.02,19.0,1.0,1,3,90.0,5.1,2.85,2.51,0.0,1,0.0,5.1,1.5,0.0,0.01,0,0.02
2,0.04,0.0,17.0,0.6667,1,3,90.0,4.1,2.55,2.27,0.0,0,0.0133,4.1,1.5,0.04,0.0067,0,0.0
2,0.0,0.0,8.0,0.3333,1,3,78.75,0.4,1.2,2.52,0.0,0,0.0114,0.8,1.5,0.0,0.0057,1,0.0
2,0.0,0.01,18.0,0.3333,0,2,81.0,3.6,2.7,3.24,0.0,1,0.0089,3.6,1.5,0.0,0.0067,0,0.01
2,0.0,0.01,26.0,2.0,0,2,81.0,5.8,3.9,1.08,0.0,5,0.0089,5.8,1.5,0.0,0.0089,1,0.01
2,0.08,0.06,12.0,2.3333,1,3,81.0,6.0,1.8,1.32,0.0,1,0.0267,6.0,1.5,0.08,0.0178,1,0.06
2,0.03,0.01,10.0,2.3333,0,3,81.0,2.3,1.5,2.03,0.0,1,0.0244,2.3,1.5,0.03,0.02,0,0.01
2,0.07,0.01,8.0,0.3333,1,4,90.0,5.0,1.2,1.03,0.0,-1,0.036,5.0,1.5,0.07,0.02,0,0.01
2,0.022,0.1976,34.0244,2.6667,1,3,88.4,4.2,5.1037,0.3951,0.0,8,0.0407,4.6098,1.5,0.02,0.055,0,0.18
2,0.0,0.01,12.0,3.0,0,3,88.4,2.4,1.8,0.83,0.0,2,0.0407,2.4,1.5,0.0,0.055,0,0.01
2,0.0,0.01,9.0,3.6667,0,4,88.4,3.1,1.35,2.72,0.0,1,0.0244,3.1,1.5,0.0,0.0448,0,0.01
2,0.0,0.02,13.0,1.3333,1,2,88.4,2.1,1.95,1.34,0.0,1,0.0183,2.1,1.5,0.0,0.0468,1,0.02
2,0.06,0.0,21.0,2.6667,0,3,88.4,2.4,3.15,1.38,0.0,6,0.0163,2.4,1.5,0.06,0.0448,0,0.0
2,0.01,0.01,7.0,2.3333,1,2,90.0,3.5,1.05,1.69,0.0,0,0.014,3.5,1.5,0.01,0.01,0,0.01
2,0.04,0.11,20.0,3.3333,0,4,90.0,4.3,3.0,3.15,0.0,4,0.022,4.3,1.5,0.04,0.03,0,0.11
2,0.0,0.03,13.0,2.0,1,3,90.0,3.1,1.95,0.85,0.0,2,0.022,3.1,1.5,0.0,0.034,0,0.03
2,0.0,0.0,13.0,2.3333,0,4,90.0,2.1,1.95,1.75,0.0,1,0.022,2.1,1.5,0.0,0.03,0,0.0
2,0.0,0.0,16.0,1.3333,1,3,90.0,2.4,2.4,1.28,0.0,1,0.01,2.4,1.5,0.0,0.03,1,0.0
2,0.02,0.03,21.0,2.6667,0,3,90.0,8.5,3.15,2.86,0.0,6,0.012,8.5,1.5,0.02,0.034,0,0.03
2,0.05,0.01,11.0,2.3333,1,3,90.0,2.4,1.65,2.42,0.0,0,0.014,2.4,1.5,0.05,0.014,0,0.01
2,0.0,0.0,11.0,2.3333,0,3,90.0,1.2,1.65,2.39,0.0,1,0.014,1.2,1.5,0.0,0.008,1,0.0
2,0.0809,0.0202,11.1236,0.3333,1,3,89.8,2.2,1.6685,1.1124,0.0,0,0.0301,2.2247,1.5,0.08,0.012,0,0.02
2,0.0,0.01,9.0,0.6667,0,2,89.8,2.3,1.35,1.82,0.0,1,0.0301,2.3,1.5,0.0,0.014,0,0.01
2,0.0,0.01,10.0,1.0,1,2,89.8,1.8,1.5,1.07,0.0,2,0.0261,1.8,1.5,0.0,0.01,0,0.01
2,0.04,0.05,25.0,3.3333,0,4,89.8,9.8,3.75,4.11,0.0,7,0.0241,9.8,1.5,0.04,0.018,0,0.05
2,0.03,0.1,20.0,5.0,1,4,89.8,5.2,3.0,0.84,0.0,6,0.0301,5.2,1.5,0.03,0.0381,0,0.1
2,0.0,0.0136,0.0,4.0,0,2,85.2,0.3,0.0,1.5273,0.0,-1,0.0148,0.4091,1.5,0.0,0.038,1,0.01
2,0.0,0.02,14.0,2.3333,0,3,85.2,2.2,2.1,2.43,0.0,2,0.0148,2.2,1.5,0.0,0.0401,0,0.02
2,0.11,0.01,11.0,1.0,0,2,85.2,2.9,1.65,2.71,0.0,2,0.038,2.9,1.5,0.11,0.0401,0,0.01
2,0.03,0.03,25.0,3.3333,1,2,85.2,8.7,3.75,3.58,0.0,6,0.0359,8.7,1.5,0.03,0.0359,0,0.03
2,0.03,0.09,14.0,3.0,0,3,85.2,4.6,2.1,2.5,0.0,1,0.0359,4.6,1.5,0.03,0.0338,0,0.09
2,0.0,0.02,15.0,2.6667,1,4,90.0,2.1,2.25,1.45,0.0,1,0.034,2.1,1.5,0.0,0.034,0,0.02
4,0.9,0.0,18.0,1.0,0,3,5.0,0.0,0.0,0.0,0.0,1,0.9,0.0,1.5,0.05,0.0,0,0.0
4,0.3857,0.0643,19.2857,1.0,1,3,9.5,1.7,0.0,0.1929,0.0,1,0.5211,10.9286,1.5,0.06,0.0474,0,0.01
2,0.0,0.01,10.0,1.0,1,2,90.0,0.0,1.5,2.21,0.0,1,0.0,0.0,1.5,0.0,0.01,0,0.01
2,0.0,0.12,15.0,1.0,1,4,90.0,3.0,2.25,2.51,0.0,1,0.0,3.0,1.5,0.0,0.065,0,0.12
2,0.0,0.1,11.0,0.6667,1,3,90.0,2.5,1.65,2.27,0.0,0,0.0,2.5,1.5,0.0,0.0767,0,0.1
2,0.0,0.02,10.0,0.6667,0,2,90.0,1.5,1.5,0.72,0.0,1,0.0,1.5,1.5,0.0,0.0625,0,0.02
2,0.0,0.03,12.0,1.0,1,3,90.0,2.1,1.8,0.91,0.0,2,0.0,2.1,1.5,0.0,0.056,1,0.03
2,0.0,0.0103,10.3448,1.3333,0,3,89.4,1.8,1.5517,3.2379,0.0,1,0.0,1.8621,1.5,0.0,0.0564,0,0.01
2,0.0,0.02,22.0,2.3333,0,3,89.4,5.9,3.3,1.31,0.0,4,0.0,5.9,1.5,0.0,0.0362,0,0.02
2,0.0,0.0621,24.8276,1.6667,1,3,77.2,4.0,3.7241,1.2103,0.0,0,0.0,12.4138,1.5,0.0,0.0233,1,0.02
2,0.0,0.0117,4.6753,0.6667,0,2,74.6,0.7,0.7013,4.0792,0.0,-2,0.0,0.8182,1.5,0.0,0.0217,0,0.01
2,0.0,0.0,24.5455,-0.3333,0,4,58.8,0.9,3.6818,9.0818,0.0,1,0.0,7.3636,1.5,0.0,0.0184,0,0.0
2,0.0,0.0,18.0,0.0,0,4,43.4,0.2,2.7,1.8,0.0,1,0.0,1.8,1.5,0.0,0.0207,0,0.0
2,0.0,0.0,5.625,1.0,0,3,28.6,0.2,0.8438,6.2438,0.0,1,0.0,1.125,1.5,0.0,0.0189,0,0.0
2,0.0,0.0,22.5,1.0,1,4,26.0,1.5,3.375,1.0125,0.0,1,0.0,8.4375,1.5,0.0,0.0069,0,0.0
2,0.0,0.029,-2.9032,0.6667,0,4,16.8,0.4,-0.4355,1.0742,0.0,0,0.0,1.1613,1.5,0.0,0.0107,0,0.01
4,4.5,0.0,-30.0,1.0,1,2,9.0,0.1,0.0,0.2,0.0,1,4.5,1.0,1.5,0.45,0.0,0,0.0
4,0.4235,0.0,10.5882,1.0,1,4,13.0,1.2,0.0,2.2235,0.0,1,1.8346,6.3529,1.5,0.08,0.0,1,0.0
4,0.0,0.0,5.625,1.0,0,3,19.3333,0.1,0.0,3.5719,0.0,1,0.8224,0.2812,1.5,0.0,0.0,1,0.0
4,0.27,0.0,27.0,1.0,0,3,17.0,0.6,0.0,1.71,0.0,1,0.7412,5.4,1.5,0.03,0.0,0,0.0
4,0.0,0.0,0.0,1.0,0,3,22.6,0.3,0.0,0.36,0.0,1,0.446,0.6,1.5,0.0,0.0,1,0.0
4,0.39,0.03,1.0,1.3333,1,3,38.8,6.9,0.0,1.32,0.0,2,0.232,6.9,1.5,0.39,0.0139,0,0.03
4,0.07,0.0,5.0,1.6667,0,3,53.4,3.7,0.0,2.03,0.0,2,0.1652,3.7,1.5,0.07,0.0101,0,0.0
4,0.79,0.01,30.0,4.3333,1,3,65.0,7.5,0.0,1.03,0.0,9,0.3545,7.5,1.5,0.79,0.0111,0,0.01
4,0.264,0.024,37.2,5.6667,1,3,78.0,5.7,0.0,0.432,0.0,6,0.3392,6.84,1.5,0.22,0.0138,0,0.02
4,0.43,0.0,6.0,5.6667,0,2,87.0,2.8,0.0,0.83,0.0,2,0.3931,2.8,1.5,0.43,0.0124,0,0.0
4,0.7714,0.0117,16.3636,4.3333,0,3,84.4,7.5,0.0,1.8818,0.0,5,0.4628,8.7662,1.5,0.66,0.0085,1,0.01
4,0.42,0.0,6.0,2.6667,1,3,75.4,1.4,0.0,1.94,0.0,1,0.5515,2.8,1.5,0.21,0.0095,0,0.0
4,0.0,0.0,14.4,2.3333,0,4,62.4,0.2,0.0,1.656,0.0,1,0.4385,0.72,1.5,0.0,0.0087,0,0.0
4,0.0,0.0,10.0,1.0,1,3,52.8,1.6,0.0,4.6333,0.0,1,0.4432,5.3333,1.5,0.0,0.0034,0,0.0
4,0.0,0.0,270.0,1.0,0,3,35.0,0.1,0.0,0.0,0.0,1,0.4474,9.0,1.5,0.0,0.0051,0,0.0
4,0.0,0.0,270.0,1.0,1,3,19.8,0.0,0.0,0.0,0.0,1,0.1909,0.0,1.5,0.0,0.0,0,0.0
4,1.8,0.0,-21.4286,1.0,0,2,15.0,1.3,0.0,5.0571,0.0,1,0.504,5.5714,1.5,0.42,0.0,0,0.0
4,0.0,0.0,0.0,1.0,1,3,13.4,0.2,0.0,0.4765,0.0,1,0.5642,1.0588,1.5,0.0,0.0,0,0.0
4,0.0,0.0,45.0,1.0,0,3,9.2,0.0,0.0,0.6,0.0,1,0.8217,0.0,1.5,0.0,0.0,0,0.0
4,0.225,0.0,0.0,1.0,1,3,14.6,1.2,0.0,0.4821,0.0,1,0.6041,3.8571,1.5,0.07,0.0,0,0.0
4,0.0,0.06,18.0,1.0,1,3,17.4,0.2,0.0,0.24,0.0,1,0.5069,1.2,1.5,0.0,0.0103,1,0.01
2,0.02,0.01,10.0,2.0,0,4,90.0,1.5,1.5,0.72,0.0,2,0.02,1.5,1.5,0.02,0.01,0,0.01
2,0.0,0.02,13.0,2.0,1,4,90.0,2.5,1.95,0.91,0.0,2,0.01,2.5,1.5,0.0,0.015,0,0.02
2,0.0,0.0,13.0,1.3333,0,2,90.0,1.6,1.95,3.19,0.0,0,0.0067,1.6,1.5,0.0,0.01,1,0.0
2,0.0,0.07,10.0,1.0,0,2,90.0,2.8,1.5,1.31,0.0,1,0.005,2.8,1.5,0.0,0.025,0,0.07
2,0.06,0.01,9.0,0.3333,1,4,90.0,2.4,1.35,1.58,0.0,0,0.016,2.4,1.5,0.06,0.022,0,0.01
2,0.0,0.0,12.0,0.6667,0,2,90.0,1.8,1.8,3.24,0.0,1,0.012,1.8,1.5,0.0,0.02,0,0.0
2,0.03,0.0,21.0,2.3333,0,3,90.0,4.5,3.15,1.08,0.0,6,0.018,4.5,1.5,0.03,0.016,1,0.0
2,0.01,0.06,12.0,2.6667,1,3,90.0,4.7,1.8,1.32,0.0,1,0.02,4.7,1.5,0.01,0.028,0,0.06
2,0.0,0.01,10.0,2.6667,0,3,90.0,2.1,1.5,2.03,0.0,1,0.02,2.1,1.5,0.0,0.016,0,0.01
2,0.0,0.0,18.0,1.0,1,3,90.0,2.8,2.7,1.03,0.0,1,0.008,2.8,1.5,0.0,0.014,0,0.0
2,0.0,0.2,37.0,4.0,1,2,90.0,4.7,5.55,0.39,0.0,10,0.008,4.7,1.5,0.0,0.054,0,0.2
2,0.01,0.02,11.0,4.0,0,3,90.0,2.7,1.65,0.83,0.0,1,0.004,2.7,1.5,0.01,0.058,0,0.02
2,0.0,0.0,9.0,4.0,0,2,90.0,1.4,1.35,2.72,0.0,1,0.002,1.4,1.5,0.0,0.046,0,0.0
2,0.0,0.04,23.0,2.6667,0,3,90.0,3.2,3.45,1.38,0.0,6,0.002,3.2,1.5,0.0,0.052,0,0.04
2,0.0,0.11,14.0,2.6667,1,3,90.0,3.2,2.1,1.69,0.0,1,0.002,3.2,1.5,0.0,0.074,0,0.11
2,0.0,0.0,4.0,2.3333,0,3,90.0,1.5,0.6,3.15,0.0,0,0.002,1.5,1.5,0.0,0.034,0,0.0
2,0.0,0.0964,16.0714,0.3333,1,3,77.6,1.9,2.4107,4.4679,0.0,0,0.0,6.1071,1.5,0.0,0.0418,0,0.03
2,0.0,0.0122,6.0811,0.3333,0,4,74.4,0.8,0.9122,1.7149,0.0,1,0.0,0.973,1.5,0.0,0.046,0,0.01
2,0.0,0.34,14.0,0.6667,1,3,74.4,2.9,2.1,1.1,0.0,1,0.0,2.9,1.5,0.0,0.1185,0,0.34
2,0.01,0.0,13.0,1.0,0,2,74.4,1.7,1.95,1.82,0.0,1,0.0024,1.7,1.5,0.01,0.0919,0,0.0
2,0.02,0.12,10.0,1.0,1,4,74.4,5.1,1.5,1.07,0.0,1,0.0073,5.1,1.5,0.02,0.121,0,0.12
2,0.0,0.0,16.0,1.0,0,3,77.8,1.4,2.4,4.08,0.0,1,0.0069,2.8,1.5,0.0,0.1087,0,0.0
2,0.0,0.49,14.0,1.3333,1,3,81.0,3.9,2.1,0.84,0.0,2,0.0067,3.9,1.5,0.0,0.2111,0,0.49
2,0.0976,0.0217,7.5904,1.6667,0,4,79.6,2.1,1.1386,0.8566,0.0,2,0.0271,2.2771,1.5,0.09,0.1425,1,0.02
2,0.0,0.0,10.0,1.6667,1,4,70.6,0.5,1.5,0.82,0.0,1,0.028,1.0,1.5,0.0,0.1606,0,0.0
2,0.0,0.07,18.0,1.6667,0,4,70.6,5.6,2.7,2.43,0.0,2,0.0229,5.6,1.5,0.0,0.1479,0,0.07
2,0.0,0.0,7.0,1.0,0,3,79.6,2.2,1.05,2.5,0.0,0,0.0204,2.2,1.5,0.0,0.1312,0,0.0
2,0.0,0.0365,18.2432,1.0,1,2,76.4,1.8,2.7365,1.7149,0.0,1,0.0212,2.1892,1.5,0.0,0.0283,0,0.03
2,0.0,0.03,6.0,1.0,1,4,90.0,0.0,0.9,2.21,0.0,1,0.0,0.0,1.5,0.0,0.03,0,0.03
2,0.45,1.35,180.0,1.0,0,2,46.0,0.9,27.0,2.25,0.0,1,0.0098,40.5,1.5,0.01,0.0587,1,0.03
2,0.0,0.015,3.0,1.0,1,3,50.6667,0.0,0.45,1.785,0.0,1,0.0059,0.0,1.5,0.0,0.0414,0,0.01
2,0.0,0.03,8.0,1.0,0,3,60.5,3.1,1.2,1.08,0.0,1,0.0037,3.1,1.5,0.0,0.0372,1,0.03
2,0.0,0.02,9.0,1.0,1,3,66.4,0.9,1.35,1.32,0.0,1,0.0027,0.9,1.5,0.0,0.0325,0,0.02
2,0.0,0.0,12.4138,1.0,0,3,65.8,1.3,1.8621,2.1,0.0,1,0.0027,1.3448,1.5,0.0,0.0246,0,0.0
2,0.03,0.02,10.0,1.0,1,4,83.4,1.0,1.5,1.03,0.0,1,0.0065,1.0,1.5,0.03,0.0173,0,0.02
2,0.16,0.06,25.0,2.6667,1,4,89.4,3.0,3.75,0.39,0.0,6,0.0383,3.0,1.5,0.16,0.0262,0,0.06
2,0.05,0.02,-1.0,3.0,0,2,89.4,1.2,-0.15,0.83,0.0,2,0.0483,1.2,1.5,0.05,0.0242,0,0.02
2,0.0,0.01,6.0,3.3333,0,2,89.4,1.7,0.9,2.72,0.0,2,0.0483,1.7,1.5,0.0,0.0221,1,0.01
2,0.0,0.1047,8.3721,1.6667,1,3,89.2,1.1,1.2558,1.1198,0.0,1,0.0484,1.1512,1.5,0.0,0.0424,0,0.1
2,0.0,0.03,26.0,3.0,0,3,89.2,2.9,3.9,1.38,0.0,6,0.0424,2.9,1.5,0.0,0.0444,0,0.03
2,0.0,0.01,5.0,2.6667,1,3,89.2,1.3,0.75,1.69,0.0,1,0.0101,1.3,1.5,0.0,0.0343,0,0.01
2,0.0,0.13,11.0,2.6667,0,2,89.2,2.5,1.65,3.15,0.0,1,0.0,2.5,1.5,0.0,0.0565,1,0.13
2,0.08,0.04,5.0,1.3333,1,2,89.2,3.0,0.75,0.85,0.0,2,0.0161,3.0,1.5,0.08,0.0626,0,0.04
2,0.0,0.0,7.0,1.3333,0,3,90.0,2.1,1.05,1.75,0.0,1,0.016,2.1,1.5,0.0,0.042,0,0.0
2,0.0314,0.0105,11.5116,1.3333,1,2,89.2,3.7,1.7267,1.3395,0.0,1,0.0222,3.8721,1.5,0.03,0.0383,0,0.01
2,0.0,0.0,18.0,1.0,0,3,73.2,0.2,2.7,6.48,0.0,1,0.027,1.8,1.5,0.0,0.0443,0,0.0
2,0.4909,0.3273,49.0909,1.0,1,4,57.4,1.0,7.3636,1.5545,0.0,1,0.0533,8.1818,1.5,0.06,0.0282,0,0.04
2,0.0,0.0,6.0,1.0,0,3,42.4,0.4,0.9,5.88,0.0,1,0.0382,2.4,1.5,0.0,0.0212,1,0.0
2,0.684,0.012,-2.4,1.0,1,3,39.4,2.7,-0.36,1.26,0.0,1,0.3015,3.24,1.5,0.57,0.0274,0,0.01
2,0.02,0.11,6.0,1.0,0,3,40.2,1.9,0.9,1.47,0.0,1,0.291,1.9,1.5,0.02,0.0716,0,0.11
2,0.03,0.06,18.0,2.3333,1,3,56.2,4.7,2.7,1.07,0.0,5,0.2178,4.7,1.5,0.03,0.0705,0,0.06
2,0.0,0.1,9.0,2.3333,0,4,72.0,2.5,1.35,4.11,0.0,1,0.155,2.5,1.5,0.0,0.07,1,0.1
2,0.12,0.2,22.0,3.3333,1,3,87.0,6.2,3.3,0.84,0.0,4,0.1531,6.2,1.5,0.12,0.0993,0,0.2
2,0.0,0.031,9.3103,2.0,0,3,77.8,0.5,1.3966,0.9931,0.0,1,0.0393,1.5517,1.5,0.0,0.1111,1,0.01
2,0.0,0.0,-2.0,2.0,1,2,68.8,0.8,-0.3,1.0,0.0,1,0.0392,1.6,1.5,0.0,0.0968,0,0.0
2,0.1696,0.013,16.9565,2.3333,0,3,64.6,7.6,2.5435,2.9478,0.0,5,0.0697,9.913,1.5,0.13,0.0892,0,0.01
2,0.02,0.01,3.0,2.6667,0,4,64.6,2.3,0.45,2.71,0.0,2,0.0752,2.3,1.5,0.02,0.0641,0,0.01
2,0.0,0.01,8.0,2.3333,1,2,64.6,1.9,1.2,3.58,0.0,0,0.0418,1.9,1.5,0.0,0.0111,0,0.01
2,0.2662,0.0,6.338,1.3333,0,3,73.0,4.5,0.9507,1.7366,0.0,2,0.0888,5.7042,1.5,0.21,0.0074,0,0.0
2,0.36,0.04,24.0,2.0,1,4,73.0,3.9,3.6,0.86,0.0,4,0.1332,7.8,1.5,0.18,0.0123,0,0.02
3,0.12,0.18,-18.0,-2.0,1,3,30.0,0.0,-1.8,4.11,0.0,-2,0.12,0.0,1.5,0.04,0.18,0,0.06
3,0.3,0.0,10.0,-0.5,0,3,28.5,0.3,1.0,0.6667,0.0,1,0.2053,1.0,1.5,0.09,0.0947,0,0.0
3,0.0,0.0,180.0,0.0,0,4,19.6667,1.2,18.0,2.25,0.0,1,0.1983,54.0,1.5,0.0,0.0915,0,0.0
3,0.0403,0.0403,2.6866,1.3333,0,2,31.5,1.4,0.2687,1.4104,0.0,2,0.1143,1.8806,1.5,0.03,0.0643,0,0.03
3,0.0,0.0,20.0,1.3333,1,3,27.0,0.2,2.0,4.6,0.0,1,0.1067,2.0,1.5,0.0,0.06,0,0.0
3,0.0,0.1286,32.1429,1.3333,0,3,23.8,0.8,3.2143,1.4786,0.0,1,0.0908,5.1429,1.5,0.0,0.0378,1,0.02
3,0.7714,0.0,12.8571,1.0,0,3,7.0,0.2,1.2857,0.2571,0.0,1,0.7714,2.5714,1.5,0.06,0.0,0,0.0
2,0.1,0.0,10.0,0.0,0,2,90.0,4.0,1.5,2.28,0.0,0,0.1,4.0,1.5,0.1,0.0,0,0.0
2,0.0,0.56,28.0,2.5,1,2,90.0,6.3,4.2,1.02,0.0,5,0.05,6.3,1.5,0.0,0.28,0,0.56
2,0.01,0.01,15.0,2.0,0,3,90.0,2.6,2.25,1.08,0.0,1,0.0367,2.6,1.5,0.01,0.19,0,0.01
2,0.0,0.04,32.0,4.6667,1,2,90.0,3.8,4.8,0.37,0.0,8,0.0275,3.8,1.5,0.0,0.1525,1,0.04
2,0.0,0.0,27.0,3.3333,0,4,74.0,0.2,4.05,2.97,0.0,1,0.0268,1.8,1.5,0.0,0.1484,0,0.0
2,0.0,0.0,17.0,3.6667,1,3,74.0,1.6,2.55,1.01,0.0,2,0.0024,1.6,1.5,0.0,0.1484,0,0.0
2,0.0,0.01,16.0,1.0,0,3,74.0,3.8,2.4,2.93,0.0,0,0.0024,3.8,1.5,0.0,0.0146,0,0.01
2,0.0,0.1,20.0,1.0,1,3,57.8,0.3,3.0,10.1,0.0,1,0.0,3.0,1.5,0.0,0.0187,0,0.01
2,0.0,0.02,14.0,0.6667,1,3,57.8,2.8,2.1,1.58,0.0,1,0.0,2.8,1.5,0.0,0.0125,0,0.02
2,0.05,0.01,14.0,1.0,1,3,73.8,2.2,2.1,1.57,0.0,1,0.0122,2.2,1.5,0.05,0.0122,0,0.01
2,0.0,0.0,270.0,1.0,0,2,56.0,0.0,40.5,54.0,0.0,1,0.0161,0.0,1.5,0.0,0.0161,1,0.0
2,0.07,0.01,20.0,0.6667,0,4,56.0,6.3,3.0,3.37,0.0,0,0.0386,6.3,1.5,0.07,0.0161,0,0.01
2,0.0,0.22,11.0,0.3333,0,3,72.2,2.9,1.65,0.87,0.0,0,0.0299,2.9,1.5,0.0,0.0648,0,0.22
2,0.01,0.01,26.0,2.0,1,3,72.2,2.8,3.9,1.54,0.0,6,0.0324,2.8,1.5,0.01,0.0623,0,0.01
2,0.0,0.01,28.0,4.0,1,3,72.2,2.2,4.2,1.04,0.0,6,0.0199,2.2,1.5,0.0,0.0623,0,0.01
2,0.0474,0.0,11.0526,4.0,0,3,83.4,1.2,1.6579,2.2579,0.0,0,0.0237,1.8947,1.5,0.03,0.054,0,0.0
2,0.0,0.0,13.0,2.6667,0,3,83.4,1.4,1.95,1.24,0.0,2,0.0086,1.4,1.5,0.0,0.0518,0,0.0
2,0.0,0.01,8.0,0.6667,1,2,83.4,3.1,1.2,2.15,0.0,0,0.0086,3.1,1.5,0.0,0.0065,0,0.01
4,0.0818,0.0,8.1818,1.0,1,2,11.0,0.6,0.0,3.3545,0.0,1,0.0818,4.9091,1.5,0.01,0.0,1,0.0
4,0.6891,0.0281,35.1562,3.5,0,3,37.5,6.4,0.0,0.45,0.0,6,0.6,9.0,1.5,0.49,0.024,0,0.02
4,0.16,0.04,0.0,2.6667,0,3,40.0,2.0,0.0,0.58,0.0,1,0.435,4.0,1.5,0.08,0.03,0,0.02
4,0.0,0.0,990.0,3.6667,1,3,30.25,0.2,0.0,6.3,0.0,4,0.4314,18.0,1.5,0.0,0.0298,0,0.0
4,0.0,0.0,12.8571,2.0,0,3,28.4,0.5,0.0,1.5,0.0,1,0.3676,2.1429,1.5,0.0,0.0254,1,0.0
4,0.0,0.0,30.0,2.0,1,2,28.0,0.0,0.0,7.2,0.0,1,0.3664,0.0,1.5,0.0,0.0257,0,0.0
4,0.2769,0.0,-6.9231,1.0,0,3,17.8,1.1,0.0,0.9,0.0,1,0.1213,7.6154,1.5,0.04,0.0202,1,0.0
4,0.1364,0.0136,0.0,1.3333,0,4,22.0,1.8,0.0,1.2545,0.0,2,0.1145,2.4545,1.5,0.1,0.0082,0,0.01
4,5.1,0.36,6.0,1.3333,1,2,24.8,1.9,0.0,0.78,0.0,1,0.7185,11.4,1.5,0.85,0.0508,1,0.06
4,0.2328,0.031,3.1034,1.3333,0,3,32.2,1.3,0.0,1.4121,0.0,1,0.6373,2.0172,1.5,0.15,0.0503,0,0.02
4,0.9947,0.0,-9.4737,1.0,1,3,34.2,0.5,0.0,1.2316,0.0,1,0.7105,2.3684,1.5,0.21,0.0474,0,0.0
4,0.0295,0.0148,2.9508,1.3333,0,2,43.8,4.4,0.0,0.8557,0.0,2,0.5466,6.4918,1.5,0.02,0.0411,0,0.01
4,0.4015,0.1108,1.3846,1.6667,1,2,43.6,4.5,0.0,0.4154,0.0,2,0.6275,6.2308,1.5,0.29,0.0702,0,0.08
4,0.0,0.0,11.25,1.6667,0,2,43.8,0.0,0.0,0.9,0.0,1,0.2753,0.0,1.5,0.0,0.0452,1,0.0
4,0.0,0.0,0.0,1.3333,1,3,35.2,0.2,0.0,3.18,0.0,1,0.2659,1.2,1.5,0.0,0.046,0,0.0
4,0.0,0.0,30.0,1.0,1,3,32.6,0.1,0.0,0.75,0.0,1,0.1712,1.5,1.5,0.0,0.0497,1,0.0
4,0.0,0.09,135.0,2.0,0,2,22.4,3.2,0.0,2.7,0.0,4,0.233,28.8,1.5,0.0,0.0723,0,0.01
4,0.0,0.0,36.0,2.0,1,3,10.4,0.3,0.0,9.9,0.0,1,0.0,5.4,1.5,0.0,0.0173,0,0.0
4,0.0,0.0,90.0,2.0,0,3,7.4,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0.0,0.0243,0,0.0
4,0.0,0.0,36.0,1.0,1,4,5.4,0.0,0.0,2.52,0.0,1,0.0,0.0,1.5,0.0,0.0333,0,0.0
4,0.0,0.0,7.8261,1.0,1,2,8.8,0.0,0.0,5.0087,0.0,1,0.0,0.0,1.5,0.0,0.0205,0,0.0
2,0.0,0.0,28.4211,1.0,0,3,19.0,0.8,4.2632,3.6947,0.0,1,0.0,3.7895,1.5,0.0,0.0,1,0.0
2,0.0,0.01,15.0,1.0,0,4,54.5,2.3,2.25,1.83,0.0,1,0.0,2.3,1.5,0.0,0.0083,0,0.01
2,0.0,0.0,11.0,1.0,1,4,66.3333,1.9,1.65,0.8,0.0,1,0.0,1.9,1.5,0.0,0.0045,0,0.0
2,0.0,0.0,24.0,1.0,1,3,53.5,0.4,3.6,0.0,0.0,1,0.0,2.4,1.5,0.0,0.0042,1,0.0
2,0.0,0.01,13.0,0.6667,0,3,60.8,2.2,1.95,1.36,0.0,0,0.0,2.2,1.5,0.0,0.0059,0,0.01
2,0.0,0.0,29.0,2.3333,1,4,75.0,2.9,4.35,1.41,0.0,6,0.0,2.9,1.5,0.0,0.0048,0,0.0
2,0.0,0.0391,15.6522,2.3333,0,3,61.6,0.4,2.3478,2.6217,0.0,1,0.0,1.5652,1.5,0.0,0.0058,0,0.01
2,0.0,0.03,22.0,3.0,0,4,61.6,4.1,3.3,0.87,0.0,2,0.0,4.1,1.5,0.0,0.0146,0,0.03
2,0.05,0.01,38.0,6.0,1,4,76.6,6.2,5.7,1.54,0.0,15,0.0117,6.2,1.5,0.05,0.0141,1,0.01
2,0.1646,0.0659,31.8293,7.6667,1,3,75.0,4.2,4.7744,1.0866,0.0,6,0.048,4.6098,1.5,0.15,0.0264,1,0.06
